"city","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",1992,35,0.0875,0.0817,0.1799429,0.2217571,27.7,300.0671429,300.1571429,296.0571429,302.2,298.1,28.9,78.86428571,27.7,17.45857143,2.428571429,301.2714286,279.8285714,305.2,296.9,3.1,"59"
"sj",1992,36,0.1558429,0.2175,0.1240143,0.1256571,61.55,300.1085714,300.1571429,296.1757143,302,298.4,34.36,79.05142857,61.55,17.56428571,2.2,301.7285714,280.4857143,307.4,297.4,71.1,"67"
"sj",1992,37,0.123975,0.150025,0.2357429,0.2148286,21.34,299.7271429,299.7571429,295.9371429,302.2,298.2,87.2,79.93,21.34,17.35285714,2.028571429,301.0285714,279.5428571,305.2,296.9,23.6,"65"
"sj",1992,38,0.0519,0.07226667,0.1775714,0.1445778,41.32,299.9785714,300.0714286,296.1114286,302.2,298.4,32.6,79.52571429,41.32,17.54142857,2.342857143,301.1428571,280.0857143,305.8,296.9,28.9,"74"
"sj",1992,39,0.1435,0.1435,0.2308571,0.2122714,95.55,299.2928571,299.3785714,296.2814286,301.4,298,116.79,82.27,95.55,17.59428571,2.042857143,300.425,280.2428571,305.8,295.2,60.9,"70"
"sj",1992,40,0.1972,0.12715,0.1581333,0.1406143,97.7,299.6242857,299.7071429,296.13,302.3,297.6,34.2,80.79857143,98.72,17.60428571,2.3,300.9714286,280.2285714,306.3,296.3,22.6,"61"
"sj",1992,41,0.137225,0.10745,0.1771857,0.1911,23.1,300.2671429,300.3285714,296.4242857,302.8,298.3,19.4,79.73714286,23.1,17.89714286,3.257142857,301.8857143,280.8,308,296.9,0,"53"
"sj",1992,42,0.3371,0.1979,0.1945857,0.1832286,23.12,300.1185714,300.2285714,295.8928571,302.6,298.2,11.3,77.83428571,18.95,17.30857143,2.971428571,302.1571429,280.1142857,306.3,298,8,"76"
"sj",1992,43,-0.0156,0.0875,0.1042167,0.1129833,12.18,299.8485714,299.9142857,295.6457143,301.6,298.4,21.5,77.87571429,17.85,17.04428571,2.514285714,301.6571429,280.4571429,305.8,296.9,11.9,"61"
"sj",1992,44,0.1242,0.17314,0.1156,0.1124286,80.58,299.6342857,299.8428571,295.8057143,302.3,297,25,78.91,80.58,17.24714286,3.028571429,301.6714286,280.2857143,306.3,296.9,18.6,"57"
"sj",1992,45,0.0866,0.10975,0.2244429,0.2498571,64,299.8071429,300.2357143,296.27,301.5,298.5,27.7,81.05285714,64,17.73,2.071428571,301.3857143,280.7,306.3,295.2,14.2,"44"
"sj",1992,46,0.118,0.1422,0.08945,0.0668,40.06,299.0414286,299.2071429,295.0742857,300.9,297.4,31.72,79.01285714,40.06,16.48142857,2.414285714,300.2571429,279.8428571,304.7,295.8,59.9,"34"
"sj",1992,47,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.3428571,298.2857143,294.6528571,300.6,296.6,49.97,80.25571429,43.44,16.06714286,1.828571429,299.6857143,280,304.1,295.2,26.1,"47"
"sj",1992,48,0.0971,0.1026333,0.1617143,0.2427714,47.42,298.6642857,298.7428571,296.0414286,301.1,297,128.1,85.58714286,47.42,17.52857143,2,300.4,279.7714286,305.8,296.3,46.3,"60"
"sj",1992,49,0.1083,0.074125,0.1946833,0.15275,53.73,298.46,298.55,295.2528571,300.6,297,54.8,82.64857143,53.73,16.67857143,1.928571429,299.6285714,280.2428571,304.1,295.2,62.6,"142"
"sj",1992,50,0.0547,0.1099,0.1981571,0.2159667,86.28,298.7342857,298.9142857,294.7085714,300.5,297.5,19.23,78.31142857,86.28,16.02428571,2.114285714,299.9142857,280.1857143,304.1,295.2,9.4,"53"
"sj",1992,51,0.1098,0.066425,0.1655,0.1941286,0,298.2857143,298.5071429,293.8285714,300.7,296.4,24.94,76.66142857,7.72,15.25142857,2.642857143,299.6857143,281.3857143,305.2,295.3,47.5,"36"
"sj",1992,52,-0.01008,-0.0441,0.1682,0.0733125,0,297.1728571,297.35,292.8,299.1,296.1,23.8,76.75714286,0,14.32428571,1.928571429,298.9142857,279.4857143,302.4,294.7,5.5,"31"
"sj",1993,53,0.1544,0.2075,0.2245,0.2701857,23.44,299.1257143,300.0714286,296.1742857,306.1,295,23.4,84.85,20.35,17.66714286,6.942857143,300.9142857,282.775,306.8,295.2,29.8,"30"
"sj",1993,1,0.02835,-0.0189,0.07865714,0.04645714,47.46,297.4671429,297.55,294.15,299.4,296.1,41.9,81.87857143,46.79,15.52,1.9,298.8714286,279.5,303.6,294.7,28,"5"
"sj",1993,2,0.03006667,0.03785,0.1318857,0.1092,0,297.3314286,297.3428571,293.0685714,299.2,296.4,27.5,77.14428571,0,14.46714286,1.714285714,297.5,280.0428571,301.3,293.6,23.5,"28"
"sj",1993,3,0.1138,0.11345,0.2260571,0.1969143,0,297.3885714,297.8071429,293.0757143,299.6,296.3,11.2,76.98428571,0,14.49,2.2,297.8571429,280.1285714,303,293,6.6,"5"
"sj",1993,4,-0.01615,0.05705,0.1303667,0.1473833,0,296.9671429,297.1285714,292.8414286,300.3,295.5,21.8,77.86285714,0,14.30714286,2.085714286,297.4,279.1,301.9,294.4,15.2,"33"
"sj",1993,5,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.7528571,297.6857143,294.0728571,300.4,296,40.7,80.61,75.97,15.45285714,2.085714286,298,280.6428571,304.7,292.4,9.4,"35"
"sj",1993,6,0.2738,0.0558,0.2020857,0.2047857,0,296.8457143,296.8,292.8714286,299.7,294.7,14.3,79.82571429,0,14.63428571,2.457142857,298.4285714,279.7428571,303,293.6,2.1,"22"
"sj",1993,7,0.1108667,0.173375,0.2375143,0.2274143,14.71,297.76,297.9714286,293.3428571,299.6,296.4,7.2,76.53285714,14.71,14.75285714,2.485714286,299.2714286,281.1,304.7,293.6,2.8,"13"
"sj",1993,8,0.1543571,0.1339,0.2699286,0.2615857,0,296.7685714,296.8714286,292.3014286,300.1,294.6,21.5,76.21714286,0,13.82714286,2.771428571,298.7,280.3,305.2,293,5.5,"13"
"sj",1993,9,0.1146,0.1338,0.1584833,0.1399167,0,297.0142857,297.4071429,291.9114286,299.7,295.2,1.8,73.22571429,0,13.49428571,2.8,298.5714286,281.1571429,303,294.1,2.3,"21"
"sj",1993,10,0.09403333,0.214,0.2035714,0.2538286,0,296.4257143,296.6428571,290.5528571,298.9,294.1,2.7,70.64571429,0,12.58285714,2.485714286,297.9,280.6142857,302.4,292.4,2.5,"17"
"sj",1993,11,-0.0411,0.093,0.1514143,0.1717714,9.68,297.8557143,298.0142857,293.6928571,300.4,295.5,10.5,77.78428571,9.68,15.06428571,2.685714286,299.9285714,281.4714286,306.3,294.1,0.5,"11"
"sj",1993,12,0.03225,0.10315,0.1850143,0.2041857,27,297.4471429,297.6714286,293.2228571,299.8,296.3,13,76.84857143,27,14.64857143,2.257142857,299.1428571,280.7142857,304.1,293.6,12.8,"8"
"sj",1993,13,0.1194,0.08853333,0.1404714,0.1174286,0,297.34,296.7357143,293.8128571,299.4,295.7,20.27,81.31,0,15.2,2.142857143,299.8857143,280.2428571,305.8,295.2,4.1,"8"
"sj",1993,14,5e-04,0.0423,0.1903667,0.2082143,7.49,297.7457143,297.8928571,293.7528571,300.1,296.2,14.2,78.56428571,7.49,15.16285714,2.357142857,300.2,280.7142857,305.8,294.1,0.3,"6"
"sj",1993,15,-0.0158,0.01885,0.068,0.0834,19.74,298.0128571,298,294.0657143,300.1,295.9,23.2,78.96142857,19.74,15.5,3.057142857,300.0714286,280.7857143,306.3,295.2,11.7,"6"
"sj",1993,16,0.0828,0.0788,0.1334571,0.1317,114.85,297.5285714,297.8,294.0728571,300.1,294.5,63.49,81.27142857,114.85,15.48857143,2.771428571,298.8714286,280.4428571,304.1,294.7,8.4,"7"
"sj",1993,17,0.0371,0.09256667,0.1315167,0.1085857,33.35,298.5914286,298.6928571,295.1942857,300.4,297,34.3,81.65571429,30.26,16.59714286,2.471428571,300.4857143,281.3857143,305.8,295.2,28.3,"12"
"sj",1993,18,-0.1145,0.06415,0.1547429,0.1291571,37.35,298.1528571,298.3571429,295.26,300.1,296.9,34.18,84.08142857,37.35,16.65857143,1.7,299.9428571,279.2714286,305.2,295.2,114.3,"17"
"sj",1993,19,0.07305,0.0609,0.1074857,0.1070286,34.9,297.6714286,298.0714286,294.8471429,300.4,296.1,142.4,85.08857143,34.9,16.26714286,2.5,299.4714286,279,304.1,295.8,18.3,"10"
"sj",1993,20,0.1769,0.0901,0.1792,0.1866833,14.84,298.6042857,298.7214286,295.3242857,300.9,296.4,55.67,82.43571429,14.84,16.67857143,2.214285714,301.2857143,280.9285714,306.9,296.3,4.6,"10"
"sj",1993,21,0.01645,0.10485,0.05147143,0.0644,78.17,299.3642857,299.3785714,296.6757143,301.8,297.6,54.2,85.39857143,78.17,18.18571429,2.271428571,301.9428571,280.2285714,306.9,296.3,32.1,"18"
"sj",1993,22,0.00305,0.0506,0.1981857,0.1761,62.2,298.8442857,298.9142857,296.4514286,301.4,297.3,93.2,86.9,62.2,18.03428571,1.914285714,300.6428571,278.9285714,304.1,295.8,58.3,"19"
"sj",1993,23,0.1206,0.107,0.1379333,0.1484857,8.48,300.6585714,300.7357143,296.9785714,302.8,298.5,20.2,80.61571429,8.48,18.49142857,2.642857143,302.9,280.3857143,307.4,298,6.4,"12"
"sj",1993,24,0.0547,0.0785,0.1949333,0.2193714,30.65,299.1842857,299.2642857,295.7428571,301,297.7,50,80.78714286,30.65,17.13,2.1,300.7285714,279.7857143,305.2,296.9,57.9,"22"
"sj",1993,25,0.0374,0.1399667,0.1681714,0.1343571,93.75,299.5214286,299.4928571,296.2942857,301.8,297.5,74,82.60857143,93.75,17.71285714,1.957142857,300.3428571,279.9714286,306.3,295.2,60.4,"12"
"sj",1993,26,0.1237667,0.1522,0.2154143,0.2187714,8.49,299.7042857,299.8428571,296.51,301.6,298.2,27.5,82.83285714,8.49,17.92285714,2,301.8428571,278.8714286,305.8,298,7.2,"21"
"sj",1993,27,0.0689,0.093,0.1463429,0.1590429,37.28,299.5671429,299.6285714,296.03,301.6,297.5,72.8,81.14857143,37.28,17.40714286,1.885714286,301.2428571,279.8428571,305.8,297.4,21,"18"
"sj",1993,28,0.0375,0.09203333,0.1833571,0.2203714,73.94,299.5842857,299.7071429,296.0557143,301.9,297.7,67.7,81.21571429,73.94,17.46,2.5,300.8857143,280.0142857,305.2,295.2,8.1,"16"
"sj",1993,29,0.1204,0.1826,0.1665857,0.1923714,4.81,299.8914286,299.9642857,295.94,302,298.3,29.4,79.15,3.27,17.31714286,2.471428571,301.5,280.2571429,306.3,297.4,18.6,"25"
"sj",1993,30,0.08285,0.23165,0.12255,0.1236,78.03,299.1071429,299.2642857,296.4942857,301.3,298,109,85.55142857,78.03,18.03428571,1.757142857,300.9428571,279,305.2,295.2,71.4,"22"
"sj",1993,31,0.14415,0.1488,0.2467667,0.2581143,12.38,300.0628571,300.2642857,296.8571429,302,298.4,12.6,82.88285714,12.09,18.32714286,2.357142857,302.0285714,279.5857143,305.3,297.4,0.8,"29"
"sj",1993,32,0.1016,0.1401,0.2187,0.1692571,7.25,300.1214286,300.35,296.5614286,302,298.7,21.8,81.01285714,0,17.98857143,2.328571429,302.0285714,279.2571429,305.8,298,18.1,"25"
"sj",1993,33,0.0969,0.04966667,0.1970714,0.1632857,106.83,299.67,299.7714286,296.5128571,302.3,297.8,62.7,83.07571429,106.83,17.95285714,2.228571429,302.4142857,279.4285714,306.9,297.4,12.7,"23"
"sj",1993,34,0.10885,0.24925,0.2105714,0.2159143,1.36,299.9185714,299.9857143,296.49,302.1,297.9,26.9,81.72714286,1.36,17.91714286,2.314285714,301.9714286,280.6142857,306.3,296.9,17.1,"12"
"sj",1993,35,0.0979,0.1581,0.1304429,0.1509143,35.34,299.9757143,300.0357143,296.1285714,302,298.5,34.4,79.62857143,30.85,17.52714286,2.185714286,301.6571429,280.3285714,306.3,297.4,28.8,"112"
"sj",1993,36,0.1121,0.0688,0.0596,0.05133333,43.26,299.7614286,299.8571429,296.1285714,301.8,298.2,42.1,80.68428571,43.26,17.56142857,2.171428571,301,280.8857143,305.8,296.3,43.4,"28"
"sj",1993,37,0.1199,0.0971,0.2044429,0.1865857,14.42,299.6728571,299.7857143,296.2914286,301.9,298.3,50,81.79428571,14.42,17.70428571,1.942857143,301.6,280.3714286,305.8,296.9,23.1,"42"
"sj",1993,38,0.0054,0.063525,0.1392833,0.1168857,71.36,300.0671429,300.1428571,296.4614286,302.4,298.2,57.9,80.90142857,71.36,17.95285714,2.685714286,301.1571429,279.4428571,304.7,296.3,8.7,"18"
"sj",1993,39,0.034,0.0517,0.0726,0.09423333,72.86,299.8857143,299.9428571,296.6514286,302.1,298.4,87.9,82.61,72.86,18.12,2.171428571,301.2857143,279.9857143,305.8,296.9,26.7,"23"
"sj",1993,40,0.1213,0.0705,0.1886286,0.1652714,27.62,299.5914286,299.6071429,296.6328571,301.1,298.2,55.36,83.84142857,27.62,18.10428571,1.671428571,301.0142857,280.5,306.3,296.3,16.8,"23"
"sj",1993,41,0.1317,0.0645,0.1729,0.1731857,8.01,299.9571429,300.0428571,296.4257143,301.8,298.7,22.37,81.10285714,8.01,17.82142857,1.942857143,301.4,279.9857143,305.2,297.4,27,"29"
"sj",1993,42,0.0129,0.0864,0.1347,0.1496857,0,300.1814286,300.2428571,296.1685714,302.4,298,17,78.80714286,0,17.52714286,2.257142857,301.2,280.7,306.3,296.9,6.4,"38"
"sj",1993,43,0.117,0.1143,0.2702,0.1600286,68.17,299.7885714,299.6214286,296.1142857,301.5,297.8,57.6,80.39857143,70.07,17.55571429,1.957142857,301.0714286,280.1428571,305.8,296.9,25.4,"36"
"sj",1993,44,0.0539,0.1406667,0.1776167,0.1322667,0,299.8057143,299.9214286,296.0071429,301.9,298.5,16.1,79.50428571,0,17.44142857,2.185714286,300.9,280.2428571,305.8,296.3,4.1,"43"
"sj",1993,45,-0.1589,0.0493,0.08248333,0.1696,0,299.2285714,299.35,295.2985714,300.9,297.8,25.6,79.03714286,0,16.67285714,2.271428571,300.6428571,280.7285714,305.8,296.3,6.7,"46"
"sj",1993,46,0.17315,0.013825,0.17535,0.1117429,12.88,298.8457143,299.05,295.1885714,301,297.5,70.71,79.73,12.5,16.58,1.842857143,299.25,279.7714286,304.7,295.8,73.1,"31"
"sj",1993,47,0.1071,0.1818,0.2600571,0.2705857,91.81,298.5714286,298.6785714,295.2557143,301.1,296.8,118.1,82.15428571,91.81,16.75428571,1.871428571,299.8857143,279.6,304.7,295.2,46.4,"44"
"sj",1993,48,0.3572667,-0.0095,0.12734,0.08941429,6.09,298.6271429,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,6.09,16.40142857,2.014285714,299.7857143,281.3428571,305.8,294.1,5.5,"40"
"sj",1993,49,0.08955,0.04546667,0.1632333,0.08283333,20.35,298.2185714,298.1928571,294.52,300.5,296.6,43.4,79.89142857,17.32,15.93285714,2.357142857,299.5285714,280.0857143,304.1,294.1,20.8,"31"
"sj",1993,50,-0.2902,-0.06766667,0.1682857,0.08,18.07,298.54,298.5857143,294.0528571,300.8,296.2,28.6,76.26142857,14.82,15.57142857,2.457142857,299.2285714,280.8571429,304.1,294.1,7.7,"38"
"sj",1993,51,-0.0237,-0.1026,0.1181143,0.07024286,42.62,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,42.62,15.65,2.557142857,299.0428571,279.8285714,304.7,294.7,37.6,"30"
"sj",1994,52,0.0644,0.0291,0.1658143,0.1952143,5.43,298.5271429,298.7785714,294.2571429,301,296,3.4,78.01857143,5.25,15.78,2.442857143,299.9714286,281.2,305.8,294.7,0.3,"18"
"sj",1994,1,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.28,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,12.6,14.95142857,2.057142857,298.5,279.7428571,302.4,294.1,41,"13"
"sj",1994,2,0.1435,0.0974,0.25425,0.21445,0,297.59,297.6928571,293.7214286,299.6,296,19.4,79.15,0,15.09714286,2.214285714,298.4571429,280.2714286,302.4,294.1,13.4,"26"
"sj",1994,3,0.0741,0.1664333,0.151,0.1407143,0,297.9128571,297.9428571,293.37,299.7,296.2,9.36,75.98428571,0,14.77571429,2.114285714,298.0857143,280.4285714,303,292.4,26.6,"35"
"sj",1994,4,0.0912,-0.1162667,0.1635571,0.1985143,0,297.5714286,297.7071429,293.27,299.2,296.3,19.04,77.44285714,0,14.93857143,2.085714286,298.3285714,280.0428571,302.4,293.6,9.7,"36"
"sj",1994,5,0.2588,0.2112,0.2200571,0.1806857,0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,0,14.63428571,2.2,298.7857143,280.1,303,293.6,3.6,"11"
"sj",1994,6,0.0882,0.117,0.0768,0.069175,0,297.5157143,297.5714286,292.8528571,299.1,295.9,11.5,75.31,0,14.28857143,1.742857143,298.2571429,280.5285714,302.4,294.1,9.1,"25"
"sj",1994,7,0.3633,0.24185,0.2473857,0.2834143,0,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,73.41428571,0,14.33571429,2.285714286,298.7,280.1571429,303.6,294.1,9.7,"31"
"sj",1994,8,0.1660286,0.2658,0.1377571,0.07407143,0,297.4557143,297.5642857,292.4957143,299.3,296.1,11.5,74.78857143,0,14.15714286,2.357142857,298.7428571,281.5714286,303.6,293.6,7.9,"37"
"sj",1994,9,0.12815,0.1446,0.17415,0.1530833,2.11,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,0,14.55857143,2.5,298.3142857,280.8571429,303.6,293.6,16.2,"33"
"sj",1994,10,0.1591,0.1038,0.1526143,0.1224143,7.15,297.2685714,297.6928571,293.8871429,299.5,296.7,18.7,81.51857143,7.15,15.25857143,2.442857143,298.8857143,280.0571429,302.4,294.7,15.8,"11"
"sj",1994,11,0.1468,-0.04815,0.1946833,0.14055,0,297.5414286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,0,14.33428571,2.571428571,298.8428571,280.9571429,304.1,294.1,16.8,"24"
"sj",1994,12,0.0412,0.1005833,0.1528167,0.1368429,0,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,0,14.94714286,3.657142857,299.7285714,282.9142857,305.8,293.6,0,"34"
"sj",1994,13,0.0978,0.15975,0.09328333,0.1195286,11.37,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,7.32,14.94571429,2.471428571,299.7,281.3428571,306.3,294.1,1,"23"
"sj",1994,14,0.108,0.05093333,0.1369286,0.1190286,0,298.12,298.3142857,293.1514286,300,296.8,4.4,73.95142857,0,14.54714286,2.4,299.4285714,280.7714286,304.1,294.7,2.3,"13"
"sj",1994,15,0.16435,0.13325,0.1874286,0.1691571,0,297.5371429,297.6214286,293.7342857,299.6,296,37,79.51714286,0,15.14714286,2.1,298.9714286,279.7142857,303,294.1,16.7,"40"
"sj",1994,16,-0.1552,0.0231,0.2529,0.1754571,0,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,0,14.29428571,2.128571429,298.9714286,279.4,303,295.2,28.7,"14"
"sj",1994,17,0.0805,0.0251,0.09804286,0.09371667,0,298.3242857,298.4928571,293.4557143,300.9,296.8,4.9,74.51571429,0,14.88142857,2.614285714,299.6714286,280.7857143,304.7,295.2,13.2,"17"
"sj",1994,18,0.0652,0.08175,0.1840143,0.1321429,68,298.9271429,299.0928571,295.2357143,301.1,297,14.1,80.35285714,68,16.62142857,2.671428571,300.7571429,280.7,305.3,295.8,10.5,"7"
"sj",1994,19,0.1111,0.0974,0.1165143,0.1063143,10.46,298.5571429,298.7,294.9242857,300.5,297.2,21.1,80.46285714,10.46,16.28,1.942857143,300.4142857,279.4571429,304.7,296.9,3.5,"169"
"sj",1994,20,0.0742,0.0177,0.1773,0.1608286,16.5,298.4742857,298.55,295.3842857,300.6,297.3,28.9,83.13571429,16.5,16.76714286,1.814285714,300.7142857,281.1,305.5,295.8,29.3,"24"
"sj",1994,21,0.1178,0.10975,0.2084714,0.2084857,18.76,299.9414286,300.2285714,296.0642857,302.3,297.7,7.9,79.50285714,17.52,17.48714286,2.885714286,302.1,280.0714286,306.9,297.4,6.9,"31"
"sj",1994,22,0.1097,0.1407,0.2008429,0.1616143,6.59,299.5971429,299.7785714,295.3428571,301.7,297.6,16.7,77.44285714,6.59,16.71285714,2.357142857,301.5714286,280.3142857,306.3,296.3,1.6,"34"
"sj",1994,23,0.08005,0.0817,0.06161429,0.05854286,42.53,299.3271429,299.6642857,295.6428571,301.3,298,21.5,80.38285714,42.53,17.01571429,2.471428571,301.2285714,280.6285714,305.8,296.3,67.3,"31"
"sj",1994,24,-0.0286,0.02055,0.1592833,0.2158429,13.82,299.4314286,299.8,295.4914286,301.6,298.3,3.7,78.29285714,13.82,16.83142857,2.4,301.3285714,279.7714286,305.8,297.4,5.4,"31"
"sj",1994,25,-0.0323,0.04215,0.1387429,0.1446286,38.34,299.5,299.6357143,295.4628571,300.8,298,26.51,78.70428571,38.34,16.83714286,2.042857143,301.0714286,279.6,305.8,296.9,23.4,"38"
"sj",1994,26,0.05763333,0.11765,0.1234167,0.1551857,12.67,299.9814286,300.0071429,295.8528571,302.3,298,22.9,79.02714286,12.67,17.17428571,2.642857143,301.4,279.7571429,305.8,296.9,10.2,"49"
"sj",1994,27,0.12325,0.2155667,0.217,0.1133429,15.39,299.1257143,299.0857143,295.11,301.5,297.9,54.83,78.80571429,15.39,16.47857143,1.642857143,300.8,279.7714286,305.2,296.9,28.9,"38"
"sj",1994,28,0.1396,0.22405,0.1846714,0.1805857,9.77,299.4814286,299.65,295.1685714,300.7,297.9,18.52,77.30285714,9.77,16.50285714,2.128571429,301.1714286,279.0142857,304.1,296.9,28.7,"13"
"sj",1994,29,0.0424,0.1201667,0.1943429,0.1907429,43.28,299.9328571,300.1,295.5628571,301.7,297.8,9.9,77.10285714,43.28,16.88285714,2.342857143,301.2571429,279.5285714,305.8,296.9,9.8,"55"
"sj",1994,30,0.183,0.2658,0.1967286,0.1939,2.79,299.9771429,300.1285714,295.1928571,302.3,298.5,3.3,75.43571429,2.79,16.58,2.457142857,301.5142857,280.2285714,306.3,297.4,1,"80"
"sj",1994,31,0.1146,0.1311,0.1752143,0.1122143,26.96,299.5757143,299.6357143,295.3628571,301.7,297.4,22.9,77.79571429,22.49,16.70857143,2.214285714,301.2571429,279.9857143,306.3,296.9,48.5,"84"
"sj",1994,32,-0.0589,-0.0402,0.05148,0.02865,30.03,299.5185714,299.6785714,295.4657143,301.5,297.9,12.5,78.58428571,30.03,16.83142857,2.357142857,301.3857143,280.7857143,306.3,296.9,3.6,"72"
"sj",1994,33,0.06666667,0.0917,0.1766167,0.22135,17.77,300.01,300.1285714,295.4871429,302.2,298.3,16.6,76.43714286,17.77,16.86428571,2.514285714,301.5142857,279.7714286,306.3,297.4,20.4,"89"
"sj",1994,34,0.16555,0.130825,0.1920571,0.1767286,3.24,300.3642857,300.55,295.9314286,302.7,298.5,11.56,76.92,0,17.33857143,2.642857143,301.5714286,279.7,305.8,297.4,4.3,"115"
"sj",1994,35,0.02185,0.14525,0.2137857,0.2040857,59.91,300.3928571,300.5357143,296.2957143,302.7,298.7,20.24,78.48285714,59.91,17.70571429,2.528571429,302.4285714,279.8857143,306.9,298.6,11,"179"
"sj",1994,36,0.04585,0.076225,0.2916857,0.2479714,19.45,300.0742857,300.1785714,296.1314286,302.4,297.6,28.3,78.48142857,19.45,17.52142857,2.642857143,302.2857143,279.3571429,306.9,297.4,14.4,"9"
"sj",1994,37,0.08285,0.093,0.0955,0.192925,61.11,299.9514286,300.0571429,295.9071429,302.7,298.2,70.4,78.75,61.11,17.30571429,2.357142857,301.5571429,279.9,307.4,296.9,50.8,"17"
"sj",1994,38,0.1121,0.1898,0.1991,0.1467571,39.22,300.1385714,300.0357143,295.9614286,302.3,298.1,50.7,79.31428571,39.22,17.35428571,3.014285714,301.3714286,279.9,305.2,297.4,34.3,"24"
"sj",1994,39,0.180575,0.1881857,0.2340429,0.2433714,55.88,299.5085714,299.6428571,295.8214286,301.8,297.7,45.2,79.70428571,55.88,17.24857143,2.6,301.0142857,279.7,306.9,296.3,31.5,"395"
"sj",1994,40,0.0101,0.0881,0.2641571,0.1916833,0.63,300.3771429,300.5,295.3628571,302.5,298.7,2.8,74.11714286,0,16.74428571,2.628571429,301.7142857,279.9,307.4,297.4,8.2,"426"
"sj",1994,41,0.0954,0.1339,0.2015286,0.2132,16.7,299.6385714,299.6214286,295.4814286,302.8,297.8,5.61,78.22571429,16.7,17.04428571,2.728571429,301.3285714,280.6571429,308,296.9,0,"461"
"sj",1994,42,0.0235,0.0797,0.2039,0.1735571,75.57,300.2385714,300.4,295.6857143,303,298.3,15.81,76.34857143,75.57,17.12428571,3.028571429,301.5714286,280.4428571,308,296.9,5.4,"381"
"sj",1994,43,0.0675,0.1731286,0.2489,0.2339,111.52,298.6828571,298.8571429,296.1714286,300.5,297.5,64.85,85.41714286,111.52,17.64142857,1.657142857,300.6714286,280.2714286,305.8,296.3,39.2,"333"
"sj",1994,44,-0.0423,-0.10875,0.177,0.1968143,5.41,299.8671429,300.05,295.8457143,301.9,298.1,15.6,78.68571429,5.41,17.26428571,2.328571429,301.1571429,279.8428571,305.2,297.4,1.9,"353"
"sj",1994,45,0.0567,0.04636667,0.2238714,0.1742,32.26,299.3642857,299.1285714,295.58,301.5,297.2,36.6,80.09571429,32.26,16.98428571,1.828571429,300.3142857,279.9285714,304.7,295.2,12.9,"410"
"sj",1994,46,0.0582,0.1435,0.2316714,0.2570714,32.17,299.1985714,299.3,296.1742857,302.2,297.5,47.5,83.58428571,32.17,17.64428571,1.771428571,300.2857143,280.3142857,305.8,295.2,47.5,"364"
"sj",1994,47,0.08395,0.1406286,0.08991429,0.08502857,11.16,299.4228571,299.4571429,296.3771429,301.9,297.6,23.7,83.50285714,11.16,17.84857143,2.757142857,301.6428571,280.6,306.9,296.3,47.5,"359"
"sj",1994,48,0.0917,0.17075,0.3586714,0.1853,17.52,298.8514286,298.8857143,294.8128571,300.7,296.3,27.4,78.56,17.52,16.17857143,2.1,299.8857143,280.5714286,305.8,294.1,35.9,"288"
"sj",1994,49,0.0935,0.1262333,0.1181143,0.1182286,45.95,297.8085714,297.95,295.2042857,300.3,296.6,106.09,85.57,45.95,16.58,1.5,299.3714286,279.1857143,303,295.2,58.2,"221"
